zone_id,cx,cy,cz,gp1,gp2,gp3,gp4,gp5,gp6,gp7,gp8
362,207.192369595,-10.2268989903,307.197059864,20931,13174,12921,13369,,,,
363,500.730949134,-769.832469951,284.91020068,20462,10445,10534,10698,,,,
364,1460.60408569,-32.2144529835,590.876475324,20257,2822,3085,20941,,,,
365,375.249448683,-628.404176268,324.224326959,20635,11534,11850,11573,,,,
366,483.349173495,-1317.24195666,388.692861073,10586,22200,17436,10759,,,,
367,1356.70425835,-29.4230260504,416.948455918,19074,19069,4097,19328,,,,
368,1263.24777009,-17.3917482644,587.717705216,20261,4604,4677,4870,,,,
369,1283.97957138,-2.35174966886,590.577903555,4518,4447,4677,4602,,,,
370,1335.43253884,-10.1707517158,582.123428299,30487,4171,4227,4228,,,,
371,1260.84248682,-8.064453125,596.973108239,4603,4677,4870,4797,,,,
372,1430.03236325,-19.85246355,530.174497508,20031,19806,3358,20029,,,,
373,200.817173189,-708.000670583,500.332357154,21508,21391,13205,13280,,,,
374,287.403804417,-716.957823259,427.961102327,12434,22471,12478,12449,,,,
375,263.875159899,-738.270322585,457.191972767,12627,12696,12728,12736,,,,
376,695.128445861,-684.341413628,301.989396137,9137,20504,9100,8975,,,,
377,999.40483397,-929.260814597,127.101092496,6689,17870,17678,6901,,,,
378,155.068188009,-653.931954137,516.318224212,13585,13644,13551,13506,,,,
379,412.712622978,-1019.11848332,427.076385903,19645,11405,11320,11367,,,,
380,831.632802124,-349.374867606,406.356870325,21515,7992,8195,21396,,,,
381,213.137491541,-5.61312013146,550.503036123,21533,13268,13243,13059,,,,
382,396.055022799,-587.998670888,422.733937542,11338,11492,11691,11498,,,,
383,109.998138062,-226.556103883,568.676603715,21939,13722,13822,29824,,,,
384,1649.15868677,-1599.35117435,503.399000526,29666,1483,1388,1470,,,,
385,1701.92653561,-1343.74735023,464.727379759,15063,29762,15016,15192,,,,
386,1668.88228744,-1531.34647325,507.474081614,14907,1323,1374,1179,,,,
387,566.062947367,-811.829668354,19.6349101789,18631,10282,10102,9857,,,,
388,390.975721075,-1445.05095737,27.8017514594,11228,11933,11736,11370,,,,
389,1148.21580242,-1506.14363295,529.957384964,15377,5638,5540,15446,,,,
390,1051.97682802,-201.898435494,581.729335785,21578,21714,30035,6489,,,,
391,609.932399367,-833.067505423,157.094340008,19151,9529,9780,19112,,,,
392,921.696133746,-1327.15596631,421.113612848,7408,22163,7525,7505,,,,
393,1336.80859714,-705.583710227,396.76746824,4158,4241,4167,4203,,,,
394,556.427541718,-1234.32503125,531.617629613,17845,10128,10178,9973,,,,
395,772.837143133,-1300.86854869,481.957813051,17483,8437,17675,8527,,,,
396,831.745839946,-1302.06622092,299.408385564,17337,8035,17163,17166,,,,
397,726.570913715,-1233.14890365,287.002857319,17899,8739,8989,17722,,,,
398,1333.41763198,-1100.72647724,289.234907197,25492,22121,22926,26188,,,,
399,1256.35752084,-1452.26095636,26.0652834679,22101,15736,4753,15820,,,,
400,976.803738973,-1069.83659432,107.230394418,6783,17685,7126,7002,,,,
401,219.398718736,-1004.05980401,518.659858251,29844,13142,13055,13043,,,,
402,268.200425959,-1075.31239294,534.563597342,12582,19462,12763,12685,,,,
403,456.484186055,-52.8188786237,565.840571145,25204,21704,21635,22514,,,,
404,301.415293563,-1069.45020509,507.548551298,12401,12175,19206,30300,,,,
405,1411.02252753,-858.616234092,349.519461082,3504,17369,17046,3664,,,,
406,1361.21979308,-1050.00517906,23.0123878955,3967,4222,16415,4084,,,,
407,429.036015468,-1354.37657528,569.687277402,19224,19225,11371,11159,,,,
408,312.801462677,-253.708081306,565.868173106,22558,22037,12280,22047,,,,
409,622.805285026,-655.548635339,287.14777077,24414,29918,20662,20661,,,,
410,289.35343764,-374.164751792,503.895568829,30349,27845,25342,27064,,,,
411,834.421467833,-671.723167777,303.288612617,20407,8037,8104,8174,,,,
412,415.313955651,-1.0234375,567.533318216,11217,11329,11395,11414,,,,
413,1434.49782805,-703.419128291,441.474320204,29506,19078,3352,3247,,,,
414,1482.36138296,-824.55233114,365.233722555,2739,2768,2830,2738,,,,
415,1452.00456671,-851.997818043,328.984432102,17196,2891,2934,16869,,,,
416,1775.72937914,-1344.94761737,506.458140708,15072,626,738,751,,,,
417,792.470415314,-516.934138006,338.742383906,8454,8361,8339,8306,,,,
418,466.071064475,-937.764056845,346.791752709,20800,10980,10882,10842,,,,
419,656.63088343,-587.04364786,219.722204911,19665,19664,9218,9492,,,,
420,722.524586686,-1371.31969289,495.106843199,16758,30524,8726,16802,,,,
421,497.552939633,-669.965075377,272.624074638,24855,20071,20291,22386,,,,
422,670.564267217,-672.691024763,312.310839254,20503,9332,9238,9150,,,,
423,986.854862147,-9.01924417475,418.724256976,19787,6893,6784,7130,,,,
424,635.106843402,-877.104690471,323.907852117,19679,9398,9609,9436,,,,
425,310.819094138,-583.995314733,410.949933928,21252,21120,12205,21119,,,,
426,23.9400864941,-196.554313539,466.183310649,21335,21453,14346,21452,,,,
427,3.06640625,-1557.57499348,515.263506383,14256,14819,14812,14817,,,,
428,211.652791625,-1075.21010653,536.228667032,13152,13121,13296,13106,,,,
429,14.4974297188,-583.053552517,434.94604143,21280,21331,14474,14473,,,,
430,37.0506631571,-1402.9068685,36.126628092,18014,13962,14780,14765,,,,
431,874.611707543,-514.36248805,342.392772899,20199,7729,7834,7869,,,,
432,522.471557714,-1245.51677903,469.222434852,17821,18007,10413,17651,,,,
433,1426.27246094,-711.7890625,431.730102539,3429,3415,3458,3398,,,,
434,333.631341307,-732.600516453,403.067580047,12122,12085,12039,12058,,,,
435,281.950486523,-692.239539061,450.03641744,29648,12482,21389,12397,,,,
436,429.757183821,-572.262003875,398.625116032,11126,11192,11429,11117,,,,
437,251.800122817,-685.684964253,482.925198114,12796,29514,12800,12817,,,,
438,1714.77779893,-1356.94633186,309.629303094,15405,932,1141,15541,,,,
439,633.916110878,-1486.96528539,540.239996267,23689,17857,17894,18050,,,,
440,116.68895624,-1596.05337725,390.714166088,18445,13797,13669,18683,,,,
441,939.981671079,-780.595604068,100.546695076,7731,22219,7317,7148,,,,
442,1013.73437453,-761.190577544,148.77669583,18269,6715,6977,18058,,,,
443,1066.49990881,-858.738716979,277.398796276,18526,6102,6269,6305,,,,
444,684.986276683,-1107.88172935,383.032750739,23959,18778,9087,9088,,,,
445,466.582893582,-822.924149549,259.752663738,29748,29874,10918,20057,,,,
446,1041.52747564,-1589.25421399,470.127102155,15918,30330,6484,15962,,,,
447,910.80186879,-1418.93683936,514.557947006,7490,7422,7619,7593,,,,
448,912.243717189,-1549.24376476,311.418272658,15810,29901,7602,7510,,,,
449,1062.21387788,-979.451896603,300.241875206,6307,6353,6164,6243,,,,
450,1369.19520018,-1043.46312024,313.319750174,22137,16147,3994,16034,,,,
451,427.942161893,-656.849964447,353.13691555,20637,11088,11312,11232,,,,
452,430.40802621,-648.525393179,358.357927041,20637,11161,11312,11088,,,,
453,1398.58534607,-1011.79380707,205.179468425,16852,16696,3853,3659,,,,
454,1138.70228125,-265.1511928,585.286056336,21809,21752,5686,5687,,,,
455,297.220164672,-654.779708201,34.8675964533,27106,12583,12209,19568,,,,
456,490.605395107,-581.480349067,349.083131934,10522,10768,10669,10725,,,,
457,771.120955138,-1024.15998454,9.87732352896,17617,8418,8708,8360,,,,
458,1407.45250641,-196.029015091,20.688872428,17389,3663,4019,2961,,,,
459,721.957467818,-1002.10812788,89.1561143294,17810,17796,8895,17993,,,,
460,714.191133929,-1036.6113555,337.920593663,19023,8979,8765,8899,,,,
461,1668.62862605,-844.375779422,479.011010942,1360,16713,1271,1185,,,,
462,822.388659865,-1414.43497795,540.693078952,8112,8100,16512,8161,,,,
463,1212.87679798,-807.555057327,289.042719098,22234,17916,17907,17922,,,,
464,1271.24936275,-1097.7712329,62.35518104,16521,16853,4713,16805,,,,
465,1293.49827381,-1381.8689924,346.085871528,22676,22652,15578,15577,,,,
466,1094.78057211,-1366.36482823,338.154846085,16010,5835,6046,5920,,,,
467,1662.69876561,-1434.46709348,505.500600232,22053,14857,14869,22565,,,,
468,1755.43579014,-1348.43063523,509.169421408,861,751,15024,822,,,,
469,546.634411497,-884.196185484,159.483283793,19105,19107,10327,19361,,,,
470,1594.72110564,-1293.24219376,498.410476649,14935,1941,1854,1752,,,,
471,1695.40582789,-1287.2913137,455.730973118,15260,15193,1152,1077,,,,
472,669.963873167,-1327.96759074,511.070296832,17104,17433,9232,17432,,,,
473,1665.73889542,-1362.0069734,518.212825428,1222,29634,1377,1290,,,,
474,708.33030544,-1171.41088271,426.284192506,29478,8945,8963,8957,,,,
475,648.660625024,-639.860229793,267.325347172,24414,19666,24506,24323,,,,
476,140.749057659,-625.498674679,546.140368315,21673,13672,13582,13572,,,,
477,1306.5483383,-6.73571218551,549.580589774,20034,4388,4444,4270,,,,
478,946.820561479,-1323.87729266,439.175297141,16684,7288,16556,7224,,,,
479,1619.55010134,-1032.24576158,446.230388636,15700,1747,1643,1645,,,,
480,1548.19788655,-1446.69492745,80.3208898537,15590,2401,15694,15672,,,,
481,1388.43232012,-1305.44634755,402.840278224,3777,3804,3733,3818,,,,
482,982.757721479,-985.217123061,261.709474751,17893,7063,6848,7028,,,,
483,1448.8651763,-920.475998361,197.399882211,16859,3219,16697,16862,,,,
484,1327.8386834,-1028.97476782,14.348420171,4222,4415,4014,4383,,,,
485,1200.84696556,-1015.53432551,169.197095995,17313,5123,5396,5248,,,,
486,1409.39469012,-795.35877101,299.501269102,17742,17557,3627,17556,,,,
487,1629.15625766,-879.210566639,395.225983126,16892,1564,1443,1670,,,,
488,1795.27742057,-764.69549733,496.312527365,17064,17063,253,17217,,,,
489,1743.678381,-992.475504103,282.694414026,22903,15961,16169,16313,,,,
490,1441.33260278,-726.064100808,439.282185493,29997,3207,3226,18568,,,,
491,1428.27281845,-721.756322653,404.138237005,30453,3382,3362,3381,,,,
492,1016.81849555,-963.856657793,295.906490822,6771,17707,6634,6712,,,,
493,24.8023353453,-465.600703182,574.245215703,21720,14210,14110,14224,,,,
494,836.644912432,-1164.45825411,338.518051021,17538,17727,17728,8043,,,,
495,168.370773594,-361.149668062,551.821923309,22004,29857,22014,21984,,,,
496,1503.9556168,-1384.65114941,256.346427383,15460,2754,2428,2560,,,,
497,888.260005352,-1446.97556933,486.099383143,7693,7838,7681,7619,,,,
498,764.735537581,-1264.97132374,261.976211824,17532,8667,8471,8500,,,,
499,989.8366378,-1389.44096015,459.452712875,6983,29509,6791,16246,,,,
500,1422.39685988,-11.2115912837,571.865588584,3440,3621,20258,20259,,,,
501,1433.34350985,-428.975306615,573.248216472,20586,3324,3519,3171,,,,
502,1563.99904117,-554.118132715,546.777985956,19037,2099,2235,2100,,,,
503,1636.17557277,-1509.37979035,13.5515436016,1255,1496,1789,1566,,,,
504,1618.3879563,-1577.73930814,199.734059993,1434,2086,1524,1608,,,,
505,905.106049822,-697.667778208,50.804480623,17776,17949,7629,18272,,,,
506,927.778319092,-986.911061915,275.066351488,23700,7245,7496,7416,,,,
507,276.16870472,-800.258179406,348.372233015,20686,12328,12599,12713,,,,
508,253.222970702,-635.431770915,500.021575999,21804,12650,12842,12814,,,,
509,227.139566753,-929.416362011,424.31725144,20487,13181,12970,20647,,,,
510,96.6658363411,-1176.69777246,569.137303583,20715,13800,20880,20716,,,,
511,278.486348861,-739.006433345,420.572627864,21614,12528,12551,12618,,,,
512,18.4190445971,-780.249406439,492.262476552,21166,21034,14539,21035,,,,
513,153.18071153,-1047.81505066,510.093199057,19219,19220,13571,24343,,,,
514,12.9232650642,-1085.9468085,563.022056812,30013,14649,14659,14181,,,,
515,175.063341674,-993.989206718,514.535385191,24527,19948,29650,20172,,,,
516,110.880757295,-1053.14224879,538.457976691,13749,13804,13771,13787,,,,
517,777.475122364,-1513.38814039,77.2588947574,16471,16470,16351,8308,,,,
518,25.8669469416,-1461.57434186,215.556922865,22317,14791,14783,18923,,,,
519,1214.1348681,-1543.52780517,15.4841216931,15500,4962,5223,15733,,,,
520,1025.15535499,-1149.50894527,340.151481508,16827,6532,6602,6753,,,,
521,727.146125939,-1380.78179808,343.412795425,23065,16347,16497,16492,,,,
522,1162.23871181,-1303.72561485,371.480004303,29618,5466,5526,5469,,,,
523,487.848043473,-732.757717468,308.323550242,10695,20833,20625,10729,,,,
524,7.30480886236,-529.455758325,436.610864263,21332,14451,14460,14449,,,,
525,779.849377505,-125.333627615,580.45026391,8349,8484,21640,8510,,,,
526,491.912019082,-466.279537008,453.921731343,10678,21598,10571,10665,,,,
527,1323.70638194,-1397.42943469,192.765189304,29773,4401,4248,15685,,,,
528,1194.02510449,-1008.9309828,252.387954296,17215,5418,5138,17377,,,,
529,872.143360321,-1510.18179824,438.540344562,16078,15977,15970,7748,,,,
530,1643.78524933,-763.865728019,465.035437401,25649,17386,29776,30509,,,,
531,1072.80327045,-1172.51441885,329.498707023,16543,16672,16542,6196,,,,
532,433.065906137,-756.45929691,333.767649039,21117,11105,11299,11194,,,,
533,460.904768788,-867.329714045,270.805640093,20064,11002,11012,29874,,,,
534,1084.11326544,-1347.32033736,375.080014607,30622,15840,5975,29808,,,,
535,705.065931267,-620.825185988,170.228477518,9065,25828,8886,19158,,,,
536,852.568184699,-1025.63667969,325.078393838,18541,7885,7861,8057,,,,
537,944.785919167,-1308.18658594,328.050394138,7248,7159,7304,7352,,,,
538,669.875653217,-1262.47193311,138.331678292,17253,17421,9343,17420,,,,
539,285.027364479,-735.431308462,429.276060322,12427,12490,12489,21614,,,,
540,1225.95507794,-671.192805661,378.002486738,4951,5011,5068,5030,,,,
541,715.549281773,-207.85757284,555.129759359,21828,8810,9031,8896,,,,
542,776.151791034,-7.37447424209,542.892025505,29500,8399,8511,8569,,,,
543,817.341967385,-31.2300292856,566.989265027,22440,8252,8145,8101,,,,
544,66.3450625321,-251.477918329,568.877416982,21841,13939,14089,13919,,,,
545,520.210982303,-33.2649345882,517.234245279,25016,21195,21071,21193,,,,
546,20.9983023239,-528.683612852,20.0853351872,13899,14456,14435,14472,,,,
547,814.567126578,-57.5780353802,367.449155927,28807,20008,20010,24466,,,,
548,603.542617504,-1156.17090797,416.361876886,19150,9611,18775,18892,,,,
549,1468.28990096,-699.21061723,450.964749557,18806,2863,2904,2905,,,,
550,984.820854886,-1257.23286866,370.805243681,6947,16682,6991,6946,,,,
551,1028.98178828,-886.160429595,192.597330434,22227,18068,6550,18282,,,,
552,1305.80289418,-702.692211683,347.301838184,18556,18329,4379,18555,,,,
553,988.525541502,-335.176421918,450.25662518,22485,21522,7066,6871,,,,
554,1758.97252845,-248.159486312,139.827950154,17081,17089,91,17243,,,,
555,1805.45761943,-8.59804468332,425.545676743,18,699,5,6,,,,
556,1601.06076367,-311.873103212,582.173946142,20267,1905,1737,1736,,,,
557,1577.71991948,-237.869460249,546.59970932,24650,20270,20452,20454,,,,
558,1485.79797358,-481.677283594,561.201553851,19999,2852,2689,2680,,,,
559,1765.64364581,-507.554418388,554.728098911,18604,842,708,760,,,,
560,1281.27173,-282.907869882,575.079320701,21418,4675,4517,21526,,,,
561,1772.43590991,-495.310359592,557.936271191,632,18604,760,759,,,,
562,1422.79147717,-702.941950256,446.602951384,30485,18793,3427,3448,,,,
563,802.522019957,-1278.14084228,261.919856948,17339,8471,8166,8294,,,,
564,612.286890179,-507.225167662,342.521851318,20337,9691,9699,9531,,,,
565,878.662611453,-560.7744429,326.758796344,7640,7808,7782,7809,,,,
566,1310.19094591,-794.161510913,37.3265589963,16858,16723,4377,16914,,,,
567,1571.19018209,-927.99477366,297.264095393,16904,1973,1864,2135,,,,
568,1350.76897866,-1316.32446431,398.566342491,4055,4059,4078,4121,,,,
569,490.501209606,-1461.65953761,37.3553112304,17116,16957,10879,10784,,,,
570,650.751329097,-906.036825891,18.8773010418,18397,9519,9325,9328,,,,
571,1338.24706484,-1030.76744172,37.2467658516,4222,16557,4415,4098,,,,
572,1199.27643753,-1409.37095075,473.682716884,29996,5257,5130,5194,,,,
573,463.198743455,-1259.22434458,12.9359394985,10919,10751,11265,10792,,,,
574,583.807930456,-1003.89828897,155.426250294,18627,9848,18850,18859,,,,
575,727.031398506,-797.842153495,285.702959066,24262,19511,8801,19509,,,,
576,779.712343529,-12.9115836171,555.98744597,8569,8399,8410,29500,,,,
577,1146.04322109,-339.275710449,547.545227426,30344,5690,5538,21525,,,,
578,709.305468717,-268.577288342,485.451274706,21789,21857,9033,8883,,,,
579,815.955082643,-137.133181557,553.181631537,22486,21546,21541,30167,,,,
580,1143.07439424,-127.636920528,589.210862539,21350,5608,5723,5513,,,,
581,373.518167779,-1255.49157976,333.614987536,17647,11553,11970,11720,,,,
582,1426.09578348,-1608.44419903,518.722879498,3611,3510,3149,3374,,,,
583,1662.70352269,-809.647729255,508.318296828,16902,1301,1347,1356,,,,
584,313.124159957,-515.762675335,541.755803531,29957,29954,12304,12221,,,,
585,938.386100509,-1426.99454835,276.346172897,22153,16185,16327,16330,,,,
586,1452.15838164,-48.4713764846,592.442454745,20941,2910,3085,3214,,,,
587,1031.51188389,-1488.95809709,199.442110199,22140,6670,6648,16397,,,,
588,855.107313416,-1501.46909976,120.262373065,16179,8025,7963,7779,,,,
589,776.076588375,-1549.57501808,67.2285175902,16471,8576,8384,8308,,,,
590,1453.41923992,-724.952277817,440.357534268,18377,2909,29965,3048,,,,
591,1263.67816506,-694.158513332,48.2282289199,22169,4664,17079,16912,,,,
592,1146.31119928,-954.533823758,300.386180975,17319,5799,5532,5606,,,,
593,1789.9619604,-715.250486965,447.143833234,30373,29570,238,17065,,,,
594,100.19682632,-685.547850763,486.216210627,29740,13902,13785,13791,,,,
595,304.472093041,-728.522387181,414.414370585,12288,12351,12228,12345,,,,
596,315.400226492,-650.468634364,346.68638267,20813,12297,12069,12136,,,,
597,1385.48281281,-1594.09761806,262.650124186,15146,3589,3933,15219,,,,
598,1675.14356406,-1392.07605697,475.718302737,14973,1228,1167,1344,,,,
599,1560.93205708,-1378.43807967,503.584314054,14879,2219,2077,2070,,,,
600,1787.15816681,-1295.17606925,503.789943689,586,666,715,698,,,,
601,259.727288698,-1401.2729459,576.001351337,20186,20391,12908,12695,,,,
602,316.962143923,-1574.25186443,525.052989983,18975,12225,12125,12348,,,,
603,838.949553389,-1401.26115181,471.419138017,29759,8047,8194,16364,,,,
604,654.420028061,-1590.90209768,107.395837513,16499,9131,9194,9444,,,,
605,1125.12080497,-1354.70895248,417.690424403,15670,5819,5644,5707,,,,
606,1072.72803742,-1367.68734213,18.411888848,6045,16381,6312,30270,,,,
607,842.511812841,-910.650312041,271.575950238,22354,24046,19265,30149,,,,
608,38.6211198553,-630.759684266,234.023990257,14491,20520,20771,20681,,,,
609,549.591219766,-614.743578693,304.159670717,22388,20340,20994,20120,,,,
