gp_id,x,y,z,ux,uy,uz,u_mag
5944,1098.59480496,-701.83741718,284.216285581,-0.0429440276216,-0.0964239304164,-0.0402999210149,0.11298605002
5945,1098.578125,-1456.3203125,531.353027344,0.813610566097,3.09337969897,-2.64233500211,4.14884253481
5946,1098.43625597,-1381.76755098,214.893281944,0.0760917219458,0.472493477252,-0.330469379639,0.581592681413
5947,1098.40982685,-973.380124309,0.0,0.0,0.0,0.0,0.0
5948,1098.34219845,0.0,601.986035409,-0.017863611279,0.0,-0.31769353055,0.318195361313
5949,1098.28125,-549.9765625,410.531616211,-0.0369807316871,-0.113851599414,-0.0448503702453,0.127833160472
5950,1098.28125,-590.1171875,395.081176758,-0.042229219895,-0.11513957741,-0.0257360780341,0.125310713874
5951,1098.21622748,-608.501614837,381.458560007,-0.0436254672027,-0.119381269818,-0.0294630948203,0.130472766999
5952,1098.06579135,-886.158549231,272.438875653,-0.0269905725748,-0.0479442559107,-0.0430200090477,0.0698417057438
5953,1097.98046875,-875.3984375,303.645751953,0.0489267615948,0.174556549499,0.548675769717,0.577848524484
5954,1097.75914365,-1077.71605173,26.9037257307,-0.000515740910168,0.0235430260139,-0.020851517891,0.0314535508478
5955,1097.75264342,-1332.85625797,309.180699398,0.530704527798,2.17749030606,-0.561580631239,2.31051598874
5956,1097.6811027,-1413.43420333,0.0,0.0,0.0,0.0,0.0
5957,1097.4638592,-1613.6171875,468.605103209,0.217926343769,0.0,-2.4679695909,2.47757256058
5958,1097.33197577,-1613.6171875,520.039647433,0.0200049664703,0.0,-2.89040876591,2.89047799382
5959,1097.2644666,-1437.87343246,515.941170824,1.02704110554,3.59711941456,-2.32854127955,4.40638014766
5960,1096.95349566,-1518.64923538,0.0,0.0,0.0,0.0,0.0
5961,1096.953125,-634.703125,373.765625,-0.0447647640709,-0.121952165704,-0.0301960934724,0.13337173195
5962,1096.953125,-661.6640625,357.872680664,-0.0454245896782,-0.1185280819,-0.0327844021466,0.13109964367
5963,1096.953125,-734.8359375,339.91394043,-0.0423025657409,-0.100044300579,-0.0362008935537,0.114493990413
5964,1096.953125,-761.5625,330.983154297,-0.0403129954201,-0.0908592999871,-0.0376121899973,0.106279004654
5965,1096.953125,-783.703125,317.952148438,-0.0383725470531,-0.0826063084424,-0.0386289274436,0.0989365887691
5966,1096.953125,-821.3671875,306.274902344,-0.0351352645973,-0.0711451576659,-0.0394024736546,0.0885927491826
5967,1096.953125,-1279.375,361.209472656,1.09661672562,4.31341787435,0.442461225798,4.47257352517
5968,1096.66356386,-1613.6171875,0.0,0.0,0.0,0.0,0.0
5969,1096.3878454,-1562.8203125,539.114953677,0.0121492260867,1.3861273032,-3.16088754804,3.4514788998
5970,1096.31890856,-683.645805553,354.333198744,-0.0444222432366,-0.112828428944,-0.0329772939481,0.125662611736
5971,1096.21208671,-1613.6171875,221.332908325,0.0284113488113,0.0,-0.12262349644,0.125871865881
5972,1096.11885685,-1018.625,319.708938783,1.03114964882,2.55192524553,0.564647468555,2.80970084187
5973,1096.05533883,-1480.18441617,24.4280341225,0.00513664010643,0.00716691071549,-0.0215806875741,0.023312566503
5974,1095.98828125,-1331.765625,407.062866211,1.83807083259,4.69143790304,-0.957735354892,5.12887424234
5975,1095.95936786,-1361.11143923,378.895537519,1.23107446177,3.71087737366,-1.25638640915,4.10666068989
5976,1095.69140625,-1352.7578125,431.630126953,1.86577696702,4.5425922962,-1.46264363671,5.12402135712
5977,1095.69140625,-1357.3125,433.612182617,1.84593111519,4.47667276712,-1.58245925113,5.094333914
5978,1095.55198252,0.0,552.947286371,-0.0136670121156,0.0,-0.329286352483,0.329569854737
5979,1095.50848896,-780.455221161,0.0,0.0,0.0,0.0,0.0
5980,1095.46202024,-1426.46292187,185.638199123,0.0541695907385,0.252554829484,-0.241380767789,0.353529293715
5981,1094.89599177,-903.139061437,248.570994329,-0.0197700558169,-0.0330389458339,-0.0448699543673,0.0591247820608
5982,1094.52895346,-1186.53063662,345.929554068,0.399671383948,2.80459426526,0.662516250851,2.9093665961
5983,1094.27192046,0.0,0.0,0.0,0.0,0.0,0.0
5984,1094.0625,-1290.6171875,374.575073242,1.44317056192,4.99220302061,0.372789058333,5.20997158839
5985,1094.04398038,0.0,371.326384028,-0.0137215485348,0.0,-0.275398790301,0.275740411608
5986,1093.96034943,-141.954427609,0.0,0.0,0.0,0.0,0.0
5987,1093.38950795,-633.541812576,352.940631754,-0.0449482796953,-0.120300405064,-0.0315078615118,0.13223191991
5988,1093.28557019,0.0,136.37690027,-0.00926016069292,0.0,-0.0890936527602,0.089573598444
5989,1093.16143678,-1613.6171875,156.999305771,0.0257319360325,0.0,-0.0384717868942,0.0462840244449
5990,1093.08014222,-1613.6171875,94.4658595293,0.0167638435257,0.0,-0.0215469065486,0.027300103142
5991,1093.00242948,-231.946357787,603.89325208,-0.0182247903759,-0.00668185154878,-0.262779271279,0.263495228682
5992,1092.81581661,-919.021233366,226.88029398,-0.0155124590643,-0.0167252265428,-0.0529076158709,0.0576158433616
5993,1092.76425804,-911.975522802,0.0,0.0,0.0,0.0,0.0
5994,1092.63662239,-1148.37713102,0.0,0.0,0.0,0.0,0.0
5995,1092.50390625,-1469.203125,538.077636719,0.627531518342,2.84445876002,-2.92421222108,4.12743970978
5996,1092.46291236,-848.235237156,0.0,0.0,0.0,0.0,0.0
5997,1092.38584815,-386.354226778,506.53686521,-0.0272193367681,-0.0704044509539,-0.16762391891,0.183835407903
5998,1092.37650636,-1307.3977852,356.81935367,1.21230222834,4.02287486988,-0.419419566688,4.22245327795
5999,1092.16834496,-1039.0703125,334.238546189,1.1094419436,2.65104975454,0.510212511475,2.91877423487
6000,1092.11371051,-1221.86870163,0.0,0.0,0.0,0.0,0.0
6001,1091.90625,-875.3984375,302.181030273,0.0996901516521,0.280946883942,0.636049044602,0.70244406544
6002,1091.90625,-897.90625,290.655395508,0.255629946176,0.804144309216,1.18449918187,1.45431532044
6003,1091.90625,-930.046875,293.008911133,0.378362022109,1.3543904935,1.6517614506,2.1692965031
6004,1091.83984375,-584.0390625,395.439086914,-0.0410616332891,-0.11562025749,-0.0290069564935,0.12607737781
6005,1091.43474617,-401.325016689,491.055313576,-0.0322752666716,-0.0840373342352,-0.153954630276,0.178342352142
6006,1091.29938163,-1393.5963024,292.491571289,0.270978590224,1.29909047499,-0.670732898375,1.4869257142
6007,1091.1874541,-500.692855553,430.849031824,-0.0302464941862,-0.108122281218,-0.064763406158,0.129613181751
6008,1091.17578125,-1286.8671875,372.749633789,1.5496291543,4.70734369703,-0.0039154275828,4.95585013175
6009,1091.00956947,-168.054382243,597.729420213,-0.0168742505774,-0.00536906438168,-0.297284742468,0.297811660768
6010,1090.921875,-1492.078125,0.0,0.0,0.0,0.0,0.0
6011,1090.90735307,-1093.27723098,35.524148484,0.0229856713184,0.204333758132,-0.158060199691,0.25935237135
6012,1090.78634994,-208.814134709,600.886273691,-0.0175159311489,-0.00669941327788,-0.272234727008,0.272879894041
6013,1090.69548928,-993.939762651,263.106773973,0.513555438017,1.66943902888,0.226004592018,1.76120525058
6014,1090.61326063,-1355.59236828,407.122549602,1.69421852018,4.47389550873,-1.46762690679,5.00400301306
6015,1089.95617754,-1349.17634592,427.658197204,1.91275870618,4.634732837,-1.44150407876,5.21702293914
6016,1089.25,-1311.3046875,401.252197266,1.93884300427,5.00974269374,-0.484553279247,5.39364681205
6017,1089.25,-1344.3984375,424.916625977,1.94451253302,4.74286055,-1.25967523824,5.27850707053
6018,1089.25,-1361.8671875,450.269287109,1.90026992634,4.55435838728,-1.68338723851,5.21411533316
6019,1089.25,-1376.046875,454.62878418,1.75755513929,4.40454188768,-1.95331033672,5.12878256309
6020,1089.25,-1385.671875,462.5390625,1.7068305996,4.36092097042,-2.03050599438,5.10429789483
6021,1089.25,-1400.84375,487.034667969,1.54372629253,4.14669083971,-2.23016555663,4.95497469179
6022,1089.25,-1411.2265625,493.103759766,1.43329108554,4.0259272612,-2.35530265572,4.87953524922
6023,1089.25,-1421.6171875,510.056762695,1.2360849608,3.90365287945,-2.32963189516,4.71100802382
6024,1089.21861002,-711.287646628,351.168050711,-0.0427047210579,-0.107722047821,-0.0348272188158,0.120998627917
6025,1088.9919628,-1444.06873386,146.94451272,0.04280145306,0.144056919858,-0.162758073697,0.221527765972
6026,1088.89513429,-101.393501249,596.724461929,-0.0161752966582,-0.00445325271265,-0.316457680429,0.316902090848
6027,1088.19958029,-292.412214133,553.321203854,-0.0169670115821,-0.0310828156465,-0.246034867292,0.248570265386
6028,1088.04884946,-1244.39465201,358.758059553,0.921010260468,4.04962138415,0.925844074806,4.25498302062
6029,1088.04162295,0.0,417.183181889,-0.0131510851928,0.0,-0.302899069405,0.303184427846
6030,1087.97795222,-1400.778579,175.339666075,0.0609893632602,0.266909004548,-0.252627047372,0.372532608242
6031,1087.86524738,-307.79497037,553.092798249,-0.017758207109,-0.0335109130172,-0.229885476348,0.232992848488
6032,1087.78057607,-1488.78270448,537.864366524,0.41837488751,2.69151395367,-3.40665416749,4.36171726803
6033,1087.38611073,-74.8175090316,596.966982589,-0.0163035709571,-0.00379870811917,-0.319056065205,0.319494928526
6034,1087.28161972,-952.44394245,180.393905326,-0.00382467359808,0.0131951838753,-0.0608768155499,0.0624077533415
6035,1087.18118903,-609.921301863,393.828801438,-0.0425167905613,-0.121341578145,-0.0272692495815,0.131434653114
6036,1086.79527492,0.0,455.420610032,-0.01159896223,0.0,-0.319937089099,0.320147273775
6037,1086.74641236,-616.157835925,367.732916441,-0.0436723628708,-0.122600506877,-0.0295824556584,0.133466404941
6038,1086.62295764,-1451.71961253,498.622968116,1.06651978681,3.71988617883,-2.54696888531,4.6327171446
6039,1086.59312597,-1161.02664632,346.184498835,0.494871029112,2.89475784002,0.653286171646,3.00853836769
6040,1086.55491661,-728.563282394,250.399387729,-0.0390711620914,-0.0847143150026,-0.0439923358121,0.103142602661
6041,1086.4296875,-1456.3203125,535.422119141,0.814322770271,3.17179501918,-2.68709321914,4.23602115035
6042,1086.35136631,-1587.22789679,271.05407982,0.0395477028686,0.109981060882,-0.255108991125,0.280607291259
6043,1085.96517566,-856.236305248,302.86291728,-0.0309952992789,-0.0649441644037,-0.0407003849098,0.08267390398
6044,1085.6146024,-265.409691705,573.593563797,-0.0163337221624,-0.0184797534048,-0.261787471523,0.262946709452
6045,1085.5906335,-1360.36856985,0.0,0.0,0.0,0.0,0.0
6046,1085.55541187,-1377.94217436,351.502953558,0.863029470014,2.88327392281,-1.21537381802,3.24580065586
6047,1085.3984375,-190.6328125,598.086547852,-0.0167114994529,-0.006715745946,-0.283193628758,0.28376576049
6048,1085.3984375,-248.3984375,591.987426758,-0.0174927222211,-0.0107262427844,-0.26405136723,0.264847450716
6049,1085.3984375,-322.53125,541.120727539,-0.0196203523862,-0.0426832212345,-0.220477475374,0.225426557331
6050,1085.3984375,-336.375,540.163085938,-0.0207682961531,-0.0453040792949,-0.208979330002,0.214839805655
6051,1085.3984375,-428.015625,456.347412109,-0.0341274119256,-0.103813732855,-0.115865030144,0.15926919534
6052,1085.3984375,-449.6171875,446.319213867,-0.033728406502,-0.107761168933,-0.0925710408585,0.146011891778
6053,1085.3984375,-525.6796875,427.036621094,-0.0311845332691,-0.1096337798,-0.0514116206161,0.125040775441
6054,1085.3984375,-549.9765625,401.757080078,-0.0382863000173,-0.118660127882,-0.0418647210317,0.131524604486
6055,1085.3984375,-577.96875,395.843261719,-0.0405045242686,-0.11685098672,-0.0299841871524,0.127254945141
6056,1085.3984375,-581.0078125,395.557861328,-0.0406772866148,-0.117238932781,-0.0273647116788,0.127076498422
6057,1085.3984375,-1089.1328125,333.30859375,0.793254773812,2.640504029,0.343892460411,2.77844861166
6058,1085.3984375,-1114.8984375,348.568969727,0.782629460331,2.91983979498,0.56245609513,3.07478944961
6059,1085.3984375,-1227.546875,348.868041992,0.64083587162,3.5728739538,0.945711659565,3.75106244245
6060,1085.3984375,-1264.109375,360.944213867,1.05259192822,4.39111299405,0.758771659678,4.57881617073
6061,1085.3984375,-1279.375,361.464233398,1.20417083609,4.40289261665,0.170071906951,4.56775823022
6062,1085.3818875,-1613.6171875,276.845338909,0.0369948401955,0.0,-0.345400847232,0.347376400277
6063,1084.91796875,-624.0390625,377.379150391,-0.0431097182442,-0.122491040863,-0.0275825677025,0.132752781289
6064,1084.91796875,-634.703125,371.956054688,-0.0439416427298,-0.12300930752,-0.0284129673287,0.13367667865
6065,1084.91796875,-808.0,314.999267578,-0.0337567150394,-0.0761951257456,-0.0374632517264,0.0913712658747
6066,1084.91796875,-821.3671875,304.27722168,-0.0328198848232,-0.0715045234168,-0.0389804703853,0.0878038654066
6067,1084.72694269,-1059.36762358,333.798510557,1.00180598551,2.71866600027,0.438920324521,2.93042848487
6068,1084.64419766,-1028.36230458,0.0,0.0,0.0,0.0,0.0
6069,1084.61152027,-1330.31886514,0.0,0.0,0.0,0.0,0.0
6070,1084.41845885,-762.415426046,214.019738416,-0.0352661545988,-0.0690576438374,-0.0481246729663,0.0912614046609
6071,1084.36354709,-1459.47054263,110.890475622,0.0309851573228,0.0765482663319,-0.106057500457,0.134416927713
6072,1084.02167657,0.0,524.485504488,-0.011499444348,0.0,-0.332062096745,0.33226115228
6073,1083.95955045,-929.159836823,39.4870679725,-0.0105223164431,-0.0058697086591,-0.0282870384107,0.0307462057028
6074,1083.88413005,-282.338722134,0.0,0.0,0.0,0.0,0.0
